symbol,price,volume,timestamp,sector,price_category
AMZN,381.18,481319,2024-03-21T18:52:48.795375,Healthcare,Premium
AMZN,373.93,824411,2024-03-20T18:52:48.795378,Finance,Premium
AMZN,385.08,534572,2024-03-19T18:52:48.795381,Healthcare,Premium
AMZN,402.09,965256,2024-03-18T18:52:48.795384,Tech,Premium
AMZN,387.13,546373,2024-03-17T18:52:48.795387,Energy,Premium
AMZN,374.89,324467,2024-03-16T18:52:48.795390,Tech,Premium
AMZN,386.3,847538,2024-03-15T18:52:48.795393,Finance,Premium
AMZN,373.02,698778,2024-03-14T18:52:48.795396,Energy,Premium
AMZN,366.33,28665,2024-03-13T18:52:48.795398,Tech,Premium
AMZN,372.25,964822,2024-03-12T18:52:48.795401,Finance,Premium
AMZN,362.98,693191,2024-03-11T18:52:48.795404,Tech,Premium
AMZN,353.29,170936,2024-03-10T18:52:48.795407,Energy,Premium
AMZN,344.08,106993,2024-03-09T18:52:48.795410,Healthcare,Premium
AMZN,333.96,101422,2024-03-08T18:52:48.795413,Healthcare,Premium
AMZN,339.64,958412,2024-03-07T18:52:48.795416,Energy,Premium
AMZN,334.49,172453,2024-03-06T18:52:48.795419,Tech,Premium
AMZN,337.85,810871,2024-03-05T18:52:48.795422,Healthcare,Premium
AMZN,327.65,78747,2024-03-04T18:52:48.795424,Tech,Premium
AMZN,332.97,24626,2024-03-03T18:52:48.795430,Tech,Premium
AMZN,328.93,211486,2024-03-02T18:52:48.795435,Tech,Premium
AMZN,331.76,115980,2024-03-01T18:52:48.795438,Healthcare,Premium
AMZN,326.41,180691,2024-02-29T18:52:48.795441,Healthcare,Premium
AMZN,336.27,365542,2024-02-28T18:52:48.795444,Healthcare,Premium
AMZN,349.66,365511,2024-02-27T18:52:48.795447,Finance,Premium
AMZN,351.51,772464,2024-02-26T18:52:48.795451,Tech,Premium
AMZN,356.32,306157,2024-02-25T18:52:48.795453,Healthcare,Premium
AMZN,371.3,888869,2024-02-24T18:52:48.795456,Finance,Premium
AMZN,383.86,420999,2024-02-23T18:52:48.795459,Finance,Premium
AMZN,388.61,437723,2024-02-22T18:52:48.795462,Energy,Premium
AMZN,378.43,694464,2024-02-21T18:52:48.795465,Tech,Premium
AMZN,369.47,907452,2024-02-20T18:52:48.795468,Tech,Premium
AMZN,372.56,826675,2024-02-19T18:52:48.795471,Finance,Premium
AMZN,357.87,95304,2024-02-18T18:52:48.795474,Healthcare,Premium
AMZN,368.74,604846,2024-02-17T18:52:48.795476,Tech,Premium
AMZN,370.74,940799,2024-02-16T18:52:48.795479,Energy,Premium
AMZN,387.44,407809,2024-02-15T18:52:48.795482,Healthcare,Premium
AMZN,403.42,832078,2024-02-14T18:52:48.795485,Energy,Premium
AMZN,408.44,369365,2024-02-13T18:52:48.795488,Tech,Premium
AMZN,412.14,70544,2024-02-12T18:52:48.795491,Finance,Premium
AMZN,410.33,964378,2024-02-11T18:52:48.795494,Healthcare,Premium
AMZN,419.7,889185,2024-02-10T18:52:48.795497,Healthcare,Premium
AMZN,418.9,966489,2024-02-09T18:52:48.795500,Healthcare,Premium
AMZN,403.84,55011,2024-02-08T18:52:48.795503,Energy,Premium
AMZN,388.38,976739,2024-02-07T18:52:48.795506,Healthcare,Premium
AMZN,383.57,548217,2024-02-06T18:52:48.795509,Energy,Premium
AMZN,388.04,190675,2024-02-05T18:52:48.795512,Finance,Premium
AMZN,406.56,65026,2024-02-04T18:52:48.795515,Healthcare,Premium
AMZN,406.05,829964,2024-02-03T18:52:48.795517,Energy,Premium
AMZN,408.13,69181,2024-02-02T18:52:48.795520,Energy,Premium
AMZN,413.8,921677,2024-02-01T18:52:48.795527,Finance,Premium
AMZN,422.51,38555,2024-01-31T18:52:48.795531,Healthcare,Premium
AMZN,412.4,424286,2024-01-30T18:52:48.795534,Tech,Premium
AMZN,411.15,752904,2024-01-29T18:52:48.795537,Energy,Premium
AMZN,401.72,159192,2024-01-28T18:52:48.795539,Energy,Premium
AMZN,416.85,954608,2024-01-27T18:52:48.795543,Tech,Premium
AMZN,412.78,320625,2024-01-26T18:52:48.795545,Tech,Premium
AMZN,412.96,42533,2024-01-25T18:52:48.795549,Healthcare,Premium
AMZN,426.7,911671,2024-01-24T18:52:48.795552,Energy,Premium
AMZN,426.7,567456,2024-01-23T18:52:48.795554,Tech,Premium
AMZN,432.14,188126,2024-01-22T18:52:48.795557,Energy,Premium
AMZN,450.77,344069,2024-01-21T18:52:48.795560,Energy,Premium
AMZN,458.57,921494,2024-01-20T18:52:48.795563,Energy,Premium
AMZN,477.29,90936,2024-01-19T18:52:48.795566,Healthcare,Premium
AMZN,486.69,191583,2024-01-18T18:52:48.795569,Tech,Premium
AMZN,505.19,414058,2024-01-17T18:52:48.795572,Energy,Premium
AMZN,483.49,331887,2024-01-16T18:52:48.795574,Finance,Premium
AMZN,475.89,642685,2024-01-15T18:52:48.795577,Tech,Premium
AMZN,495.07,230564,2024-01-14T18:52:48.795580,Energy,Premium
AMZN,511.35,536687,2024-01-13T18:52:48.795583,Finance,Premium
AMZN,505.21,250481,2024-01-12T18:52:48.795586,Energy,Premium
AMZN,483.03,323225,2024-01-11T18:52:48.795589,Finance,Premium
AMZN,478.35,988067,2024-01-10T18:52:48.795592,Energy,Premium
AMZN,458.89,233922,2024-01-09T18:52:48.795595,Energy,Premium
AMZN,459.05,650126,2024-01-08T18:52:48.795597,Energy,Premium
AMZN,471.84,623800,2024-01-07T18:52:48.795600,Energy,Premium
AMZN,450.44,784092,2024-01-06T18:52:48.795604,Healthcare,Premium
AMZN,439.08,842476,2024-01-05T18:52:48.795607,Healthcare,Premium
AMZN,429.94,377347,2024-01-04T18:52:48.795610,Finance,Premium
AMZN,440.55,854082,2024-01-03T18:52:48.795613,Finance,Premium
AMZN,421.24,972382,2024-01-02T18:52:48.795616,Tech,Premium
AMZN,407.4,155729,2024-01-01T18:52:48.795618,Energy,Premium
AMZN,427.02,906227,2023-12-31T18:52:48.795621,Energy,Premium
AMZN,422.98,385315,2023-12-30T18:52:48.795624,Healthcare,Premium
AMZN,438.1,967047,2023-12-29T18:52:48.795627,Finance,Premium
AMZN,443.08,673108,2023-12-28T18:52:48.795630,Finance,Premium
AMZN,445.34,503600,2023-12-27T18:52:48.795633,Energy,Premium
AMZN,447.67,539648,2023-12-26T18:52:48.795635,Finance,Premium
AMZN,444.43,50179,2023-12-25T18:52:48.795643,Energy,Premium
AMZN,463.03,375970,2023-12-24T18:52:48.795646,Finance,Premium
AMZN,458.81,561913,2023-12-23T18:52:48.795649,Healthcare,Premium
AMZN,464.05,18559,2023-12-22T18:52:48.795652,Healthcare,Premium
AMZN,485.75,822221,2023-12-21T18:52:48.795655,Healthcare,Premium
AMZN,468.89,426539,2023-12-20T18:52:48.795658,Tech,Premium
AMZN,481.8,457975,2023-12-19T18:52:48.795661,Finance,Premium
AMZN,460.18,88859,2023-12-18T18:52:48.795664,Finance,Premium
AMZN,444.81,213223,2023-12-17T18:52:48.795667,Energy,Premium
AMZN,437.48,614320,2023-12-16T18:52:48.795670,Tech,Premium
AMZN,444.77,654573,2023-12-15T18:52:48.795685,Finance,Premium
AMZN,458.92,30109,2023-12-14T18:52:48.795688,Healthcare,Premium
AMZN,448.78,908534,2023-12-13T18:52:48.795691,Energy,Premium
AMZN,466.27,51262,2023-12-12T18:52:48.795694,Tech,Premium
AMZN,454.01,426295,2023-12-11T18:52:48.795697,Finance,Premium
AMZN,438.84,420208,2023-12-10T18:52:48.795700,Energy,Premium
AMZN,423.67,39964,2023-12-09T18:52:48.795702,Tech,Premium
AMZN,403.32,446527,2023-12-08T18:52:48.795705,Energy,Premium
AMZN,390.51,576529,2023-12-07T18:52:48.795708,Energy,Premium
AMZN,396.25,338353,2023-12-06T18:52:48.795711,Healthcare,Premium
AMZN,402.83,26303,2023-12-05T18:52:48.795714,Healthcare,Premium
AMZN,422.16,103253,2023-12-04T18:52:48.795718,Healthcare,Premium
AMZN,427.84,368717,2023-12-03T18:52:48.795720,Tech,Premium
AMZN,435.11,799806,2023-12-02T18:52:48.795723,Tech,Premium
AMZN,429.36,881555,2023-12-01T18:52:48.795726,Finance,Premium
AMZN,434.31,946848,2023-11-30T18:52:48.795729,Healthcare,Premium
AMZN,421.91,270741,2023-11-29T18:52:48.795739,Tech,Premium
AMZN,436.33,238161,2023-11-28T18:52:48.795742,Healthcare,Premium
AMZN,416.27,957108,2023-11-27T18:52:48.795745,Finance,Premium
AMZN,401.17,950232,2023-11-26T18:52:48.795748,Energy,Premium
AMZN,406.45,406496,2023-11-25T18:52:48.795751,Energy,Premium
AMZN,397.91,994945,2023-11-24T18:52:48.795754,Tech,Premium
AMZN,413.05,54268,2023-11-23T18:52:48.795756,Finance,Premium
AMZN,406.95,822119,2023-11-22T18:52:48.795759,Finance,Premium
AMZN,426.28,446542,2023-11-21T18:52:48.795762,Finance,Premium
AMZN,426.45,344538,2023-11-20T18:52:48.795765,Healthcare,Premium
AMZN,446.74,879088,2023-11-19T18:52:48.795768,Finance,Premium
AMZN,431.64,419166,2023-11-18T18:52:48.795771,Tech,Premium
AMZN,431.08,283705,2023-11-17T18:52:48.795774,Healthcare,Premium
AMZN,415.52,40440,2023-11-16T18:52:48.795777,Healthcare,Premium
AMZN,395.53,991285,2023-11-15T18:52:48.795780,Finance,Premium
AMZN,396.15,991780,2023-11-14T18:52:48.795783,Healthcare,Premium
AMZN,407.81,263687,2023-11-13T18:52:48.795785,Finance,Premium
AMZN,399.48,714698,2023-11-12T18:52:48.795788,Finance,Premium
AMZN,411.77,274892,2023-11-11T18:52:48.795791,Finance,Premium
AMZN,411.04,751282,2023-11-10T18:52:48.795794,Energy,Premium
AMZN,423.29,200217,2023-11-09T18:52:48.795797,Energy,Premium
AMZN,434.73,118038,2023-11-08T18:52:48.795800,Finance,Premium
AMZN,424.32,519671,2023-11-07T18:52:48.795802,Finance,Premium
AMZN,415.15,415315,2023-11-06T18:52:48.795805,Tech,Premium
AMZN,431.14,148929,2023-11-05T18:52:48.795808,Energy,Premium
AMZN,438.62,512711,2023-11-04T18:52:48.795811,Healthcare,Premium
AMZN,417.93,370535,2023-11-03T18:52:48.795814,Energy,Premium
AMZN,436.56,711568,2023-11-02T18:52:48.795817,Tech,Premium
AMZN,424.35,629595,2023-11-01T18:52:48.795819,Energy,Premium
AMZN,429.42,454988,2023-10-31T18:52:48.795822,Tech,Premium
AMZN,425.99,511635,2023-10-30T18:52:48.795825,Energy,Premium
AMZN,440.91,415713,2023-10-29T18:52:48.795828,Tech,Premium
AMZN,445.02,796460,2023-10-28T18:52:48.795831,Healthcare,Premium
AMZN,446.38,588982,2023-10-27T18:52:48.795834,Finance,Premium
AMZN,449.28,142711,2023-10-26T18:52:48.795837,Healthcare,Premium
AMZN,464.41,209531,2023-10-25T18:52:48.795840,Tech,Premium
AMZN,445.37,970759,2023-10-24T18:52:48.795843,Healthcare,Premium
AMZN,447.77,670250,2023-10-23T18:52:48.795846,Energy,Premium
AMZN,455.02,678748,2023-10-22T18:52:48.795848,Finance,Premium
AMZN,470.91,662466,2023-10-21T18:52:48.795851,Finance,Premium
AMZN,490.33,209283,2023-10-20T18:52:48.795854,Tech,Premium
AMZN,506.1,603531,2023-10-19T18:52:48.795857,Energy,Premium
AMZN,527.15,866892,2023-10-18T18:52:48.795860,Tech,Premium
AMZN,535.98,210011,2023-10-17T18:52:48.795863,Healthcare,Premium
AMZN,542.44,772269,2023-10-16T18:52:48.795866,Healthcare,Premium
AMZN,524.51,801448,2023-10-15T18:52:48.795869,Energy,Premium
AMZN,519.24,901228,2023-10-14T18:52:48.795871,Tech,Premium
AMZN,534.68,608746,2023-10-13T18:52:48.795874,Healthcare,Premium
AMZN,553.47,147225,2023-10-12T18:52:48.795877,Healthcare,Premium
AMZN,567.65,818313,2023-10-11T18:52:48.795880,Finance,Premium
AMZN,545.71,106844,2023-10-10T18:52:48.795887,Tech,Premium
AMZN,524.54,285535,2023-10-09T18:52:48.795891,Finance,Premium
AMZN,522.1,195670,2023-10-08T18:52:48.795894,Tech,Premium
AMZN,510.03,205703,2023-10-07T18:52:48.795897,Finance,Premium
AMZN,520.34,733171,2023-10-06T18:52:48.795900,Healthcare,Premium
AMZN,521.79,676048,2023-10-05T18:52:48.795903,Healthcare,Premium
AMZN,531.79,539909,2023-10-04T18:52:48.795906,Finance,Premium
AMZN,549.0,950797,2023-10-03T18:52:48.795909,Healthcare,Premium
AMZN,575.25,116999,2023-10-02T18:52:48.795912,Healthcare,Premium
AMZN,602.39,587784,2023-10-01T18:52:48.795915,Tech,Premium
AMZN,621.03,131519,2023-09-30T18:52:48.795918,Tech,Premium
AMZN,621.47,417317,2023-09-29T18:52:48.795921,Energy,Premium
AMZN,641.72,884344,2023-09-28T18:52:48.795924,Finance,Premium
AMZN,634.32,351596,2023-09-27T18:52:48.795927,Energy,Premium
AMZN,636.58,994876,2023-09-26T18:52:48.795930,Energy,Premium
AMZN,624.48,600251,2023-09-25T18:52:48.795933,Healthcare,Premium
AMZN,622.35,437299,2023-09-24T18:52:48.795936,Tech,Premium
AMZN,609.44,212450,2023-09-23T18:52:48.795939,Tech,Premium
AMZN,636.57,179298,2023-09-22T18:52:48.795942,Tech,Premium
AMZN,633.48,926247,2023-09-21T18:52:48.795944,Tech,Premium
AMZN,661.94,941286,2023-09-20T18:52:48.795947,Healthcare,Premium
AMZN,681.57,590488,2023-09-19T18:52:48.795950,Tech,Premium
AMZN,675.01,900056,2023-09-18T18:52:48.795953,Tech,Premium
AMZN,703.81,810063,2023-09-17T18:52:48.795956,Finance,Premium
AMZN,725.12,81092,2023-09-16T18:52:48.795959,Tech,Premium
AMZN,755.95,433231,2023-09-15T18:52:48.795962,Energy,Premium
AMZN,718.47,590324,2023-09-14T18:52:48.795965,Tech,Premium
AMZN,724.12,788689,2023-09-13T18:52:48.795968,Healthcare,Premium
AMZN,697.88,114367,2023-09-12T18:52:48.795971,Energy,Premium
AMZN,720.05,860171,2023-09-11T18:52:48.795974,Energy,Premium
AMZN,712.91,782354,2023-09-10T18:52:48.795977,Energy,Premium
AMZN,686.49,133359,2023-09-09T18:52:48.795979,Tech,Premium
AMZN,671.65,430139,2023-09-08T18:52:48.795982,Tech,Premium
AMZN,668.55,568717,2023-09-07T18:52:48.795985,Tech,Premium
AMZN,689.48,548132,2023-09-06T18:52:48.795988,Healthcare,Premium
AMZN,667.79,664962,2023-09-05T18:52:48.795991,Finance,Premium
AMZN,680.1,859126,2023-09-04T18:52:48.795994,Finance,Premium
AMZN,704.7,58495,2023-09-03T18:52:48.795997,Energy,Premium
AMZN,734.48,324931,2023-09-02T18:52:48.796000,Finance,Premium
AMZN,767.57,995305,2023-09-01T18:52:48.796003,Finance,Premium
AMZN,789.83,276885,2023-08-31T18:52:48.796006,Finance,Premium
AMZN,768.44,362411,2023-08-30T18:52:48.796009,Tech,Premium
AMZN,765.81,325909,2023-08-29T18:52:48.796012,Finance,Premium
AMZN,795.79,281545,2023-08-28T18:52:48.796015,Energy,Premium
AMZN,811.24,474234,2023-08-27T18:52:48.796018,Healthcare,Premium
AMZN,814.08,239509,2023-08-26T18:52:48.796021,Finance,Premium
AMZN,808.46,617613,2023-08-25T18:52:48.796024,Tech,Premium
AMZN,819.97,718114,2023-08-24T18:52:48.796027,Healthcare,Premium
AMZN,857.07,974502,2023-08-23T18:52:48.796030,Finance,Premium
AMZN,895.94,779181,2023-08-22T18:52:48.796033,Tech,Premium
AMZN,934.32,580864,2023-08-21T18:52:48.796036,Healthcare,Premium
AMZN,949.31,769099,2023-08-20T18:52:48.796038,Finance,Premium
AMZN,923.91,771830,2023-08-19T18:52:48.796042,Healthcare,Premium
AMZN,947.86,557894,2023-08-18T18:52:48.796044,Tech,Premium
AMZN,932.5,807945,2023-08-17T18:52:48.796047,Tech,Premium
AMZN,889.87,17725,2023-08-16T18:52:48.796050,Tech,Premium
AMZN,853.68,722195,2023-08-15T18:52:48.796053,Finance,Premium
AMZN,863.35,980640,2023-08-14T18:52:48.796056,Energy,Premium
AMZN,828.62,365441,2023-08-13T18:52:48.796059,Healthcare,Premium
AMZN,791.18,890502,2023-08-12T18:52:48.796062,Healthcare,Premium
AMZN,761.12,597931,2023-08-11T18:52:48.796065,Energy,Premium
AMZN,782.84,278381,2023-08-10T18:52:48.796067,Tech,Premium
AMZN,750.97,957850,2023-08-09T18:52:48.796070,Finance,Premium
AMZN,767.45,645660,2023-08-08T18:52:48.796073,Energy,Premium
AMZN,804.98,936768,2023-08-07T18:52:48.796076,Finance,Premium
AMZN,769.75,594775,2023-08-06T18:52:48.796079,Finance,Premium
AMZN,741.13,486590,2023-08-05T18:52:48.796091,Healthcare,Premium
AMZN,764.68,523018,2023-08-04T18:52:48.796094,Finance,Premium
AMZN,749.2,175782,2023-08-03T18:52:48.796097,Tech,Premium
AMZN,720.03,954845,2023-08-02T18:52:48.796100,Energy,Premium
AMZN,748.0,586336,2023-08-01T18:52:48.796103,Energy,Premium
AMZN,766.77,731900,2023-07-31T18:52:48.796106,Finance,Premium
AMZN,784.12,498947,2023-07-30T18:52:48.796109,Energy,Premium
AMZN,762.78,322696,2023-07-29T18:52:48.796111,Finance,Premium
AMZN,735.0,715523,2023-07-28T18:52:48.796114,Tech,Premium
AMZN,771.02,721754,2023-07-27T18:52:48.796117,Finance,Premium
AMZN,809.3,276618,2023-07-26T18:52:48.796120,Energy,Premium
AMZN,802.78,858631,2023-07-25T18:52:48.796123,Healthcare,Premium
AMZN,831.51,438623,2023-07-24T18:52:48.796126,Finance,Premium
AMZN,870.28,784670,2023-07-23T18:52:48.796129,Healthcare,Premium
AMZN,843.83,316334,2023-07-22T18:52:48.796131,Energy,Premium
AMZN,824.52,815480,2023-07-21T18:52:48.796134,Tech,Premium
AMZN,860.65,938658,2023-07-20T18:52:48.796137,Healthcare,Premium
AMZN,872.85,649320,2023-07-19T18:52:48.796140,Finance,Premium
AMZN,886.48,891240,2023-07-18T18:52:48.796143,Energy,Premium
AMZN,862.18,279193,2023-07-17T18:52:48.796157,Tech,Premium
AMZN,868.05,900340,2023-07-16T18:52:48.796161,Energy,Premium
AMZN,858.69,741504,2023-07-15T18:52:48.796164,Tech,Premium
AMZN,849.87,908426,2023-07-14T18:52:48.796167,Healthcare,Premium
AMZN,813.14,39165,2023-07-13T18:52:48.796169,Tech,Premium
AMZN,794.3,588463,2023-07-12T18:52:48.796172,Healthcare,Premium
AMZN,783.51,778133,2023-07-11T18:52:48.796175,Tech,Premium
AMZN,790.54,482158,2023-07-10T18:52:48.796178,Healthcare,Premium
AMZN,785.47,44139,2023-07-09T18:52:48.796181,Finance,Premium
AMZN,820.04,406815,2023-07-08T18:52:48.796184,Finance,Premium
AMZN,814.25,922984,2023-07-07T18:52:48.796187,Tech,Premium
AMZN,804.0,849857,2023-07-06T18:52:48.796190,Healthcare,Premium
AMZN,783.72,148023,2023-07-05T18:52:48.796193,Healthcare,Premium
AMZN,786.43,754139,2023-07-04T18:52:48.796196,Tech,Premium
AMZN,816.66,391883,2023-07-03T18:52:48.796199,Healthcare,Premium
AMZN,802.5,451960,2023-07-02T18:52:48.796202,Healthcare,Premium
AMZN,807.9,551622,2023-07-01T18:52:48.796205,Tech,Premium
AMZN,825.29,427307,2023-06-30T18:52:48.796208,Healthcare,Premium
AMZN,801.86,184862,2023-06-29T18:52:48.796211,Healthcare,Premium
AMZN,801.6,568604,2023-06-28T18:52:48.796214,Finance,Premium
AMZN,797.56,205805,2023-06-27T18:52:48.796217,Energy,Premium
AMZN,774.35,504600,2023-06-26T18:52:48.796261,Tech,Premium
AMZN,808.7,408158,2023-06-25T18:52:48.796264,Finance,Premium
AMZN,838.25,362576,2023-06-24T18:52:48.796267,Energy,Premium
AMZN,875.84,382371,2023-06-23T18:52:48.796270,Energy,Premium
AMZN,900.13,200806,2023-06-22T18:52:48.796273,Healthcare,Premium
AMZN,896.79,25384,2023-06-21T18:52:48.796276,Healthcare,Premium
AMZN,923.37,22092,2023-06-20T18:52:48.796279,Finance,Premium
AMZN,921.14,585167,2023-06-19T18:52:48.796282,Tech,Premium
AMZN,902.03,791230,2023-06-18T18:52:48.796284,Tech,Premium
AMZN,891.12,113999,2023-06-17T18:52:48.796287,Healthcare,Premium
AMZN,846.87,399654,2023-06-16T18:52:48.796290,Tech,Premium
AMZN,872.4,671071,2023-06-15T18:52:48.796299,Healthcare,Premium
AMZN,903.48,261163,2023-06-14T18:52:48.796303,Finance,Premium
AMZN,904.84,963208,2023-06-13T18:52:48.796306,Energy,Premium
AMZN,940.63,564544,2023-06-12T18:52:48.796309,Finance,Premium
AMZN,987.49,651192,2023-06-11T18:52:48.796312,Finance,Premium
AMZN,961.5,83610,2023-06-10T18:52:48.796315,Energy,Premium
AMZN,991.03,304857,2023-06-09T18:52:48.796318,Energy,Premium
AMZN,964.5,286516,2023-06-08T18:52:48.796321,Tech,Premium
AMZN,965.74,854048,2023-06-07T18:52:48.796323,Energy,Premium
AMZN,992.3,625963,2023-06-06T18:52:48.796326,Finance,Premium
AMZN,965.25,13730,2023-06-05T18:52:48.796329,Tech,Premium
AMZN,944.45,258078,2023-06-04T18:52:48.796332,Tech,Premium
AMZN,986.96,13019,2023-06-03T18:52:48.796335,Energy,Premium
AMZN,948.61,547168,2023-06-02T18:52:48.796338,Healthcare,Premium
AMZN,965.85,767374,2023-06-01T18:52:48.796341,Energy,Premium
AMZN,953.62,903029,2023-05-31T18:52:48.796344,Healthcare,Premium
AMZN,923.79,52660,2023-05-30T18:52:48.796347,Finance,Premium
AMZN,912.35,666049,2023-05-29T18:52:48.796350,Finance,Premium
AMZN,907.37,751272,2023-05-28T18:52:48.796353,Healthcare,Premium
AMZN,881.0,212914,2023-05-27T18:52:48.796356,Healthcare,Premium
AMZN,885.35,567735,2023-05-26T18:52:48.796358,Healthcare,Premium
AMZN,909.18,236044,2023-05-25T18:52:48.796361,Finance,Premium
AMZN,950.21,419350,2023-05-24T18:52:48.796365,Tech,Premium
AMZN,951.91,329972,2023-05-23T18:52:48.796367,Finance,Premium
AMZN,980.31,886580,2023-05-22T18:52:48.796370,Energy,Premium
AMZN,966.77,145648,2023-05-21T18:52:48.796373,Tech,Premium
AMZN,984.65,568250,2023-05-20T18:52:48.796376,Tech,Premium
AMZN,970.07,469520,2023-05-19T18:52:48.796379,Energy,Premium
AMZN,954.49,242659,2023-05-18T18:52:48.796382,Healthcare,Premium
AMZN,946.12,61846,2023-05-17T18:52:48.796385,Tech,Premium
AMZN,991.38,497021,2023-05-16T18:52:48.796388,Energy,Premium
AMZN,1018.65,536813,2023-05-15T18:52:48.796391,Energy,Premium
AMZN,1065.75,619487,2023-05-14T18:52:48.796394,Healthcare,Premium
AMZN,1026.21,934848,2023-05-13T18:52:48.796397,Energy,Premium
AMZN,1072.62,63315,2023-05-12T18:52:48.796400,Finance,Premium
AMZN,1053.39,342690,2023-05-11T18:52:48.796403,Healthcare,Premium
AMZN,1090.56,626570,2023-05-10T18:52:48.796406,Energy,Premium
AMZN,1038.08,184542,2023-05-09T18:52:48.796409,Finance,Premium
AMZN,1028.0,74268,2023-05-08T18:52:48.796412,Finance,Premium
AMZN,1064.49,560269,2023-05-07T18:52:48.796415,Healthcare,Premium
AMZN,1047.63,85472,2023-05-06T18:52:48.796418,Energy,Premium
AMZN,1047.15,59546,2023-05-05T18:52:48.796421,Finance,Premium
AMZN,1011.87,243957,2023-05-04T18:52:48.796424,Finance,Premium
AMZN,972.25,61104,2023-05-03T18:52:48.796427,Finance,Premium
AMZN,983.74,801201,2023-05-02T18:52:48.796430,Healthcare,Premium
AMZN,1008.16,33644,2023-05-01T18:52:48.796433,Finance,Premium
AMZN,1036.21,329148,2023-04-30T18:52:48.796436,Finance,Premium
AMZN,1032.35,279916,2023-04-29T18:52:48.796439,Energy,Premium
AMZN,1017.49,88039,2023-04-28T18:52:48.796442,Tech,Premium
AMZN,977.59,572780,2023-04-27T18:52:48.796446,Healthcare,Premium
AMZN,1001.91,596882,2023-04-26T18:52:48.796449,Tech,Premium
AMZN,965.59,24695,2023-04-25T18:52:48.796452,Healthcare,Premium
AMZN,959.56,404338,2023-04-24T18:52:48.796454,Finance,Premium
AMZN,999.87,619152,2023-04-23T18:52:48.796457,Finance,Premium
AMZN,1016.31,163329,2023-04-22T18:52:48.796460,Tech,Premium
AMZN,1020.62,766889,2023-04-21T18:52:48.796463,Finance,Premium
AMZN,999.94,169129,2023-04-20T18:52:48.796466,Healthcare,Premium
AMZN,1035.64,180602,2023-04-19T18:52:48.796469,Energy,Premium
AMZN,992.75,605515,2023-04-18T18:52:48.796472,Tech,Premium
AMZN,948.66,833677,2023-04-17T18:52:48.796475,Energy,Premium
AMZN,938.46,905450,2023-04-16T18:52:48.796478,Healthcare,Premium
AMZN,916.38,153446,2023-04-15T18:52:48.796481,Tech,Premium
AMZN,934.34,301344,2023-04-14T18:52:48.796484,Energy,Premium
AMZN,970.99,90555,2023-04-13T18:52:48.796487,Finance,Premium
AMZN,1010.71,756970,2023-04-12T18:52:48.796490,Tech,Premium
AMZN,972.08,113450,2023-04-11T18:52:48.796497,Energy,Premium
AMZN,1005.21,902700,2023-04-10T18:52:48.796501,Energy,Premium
AMZN,1020.14,636035,2023-04-09T18:52:48.796504,Finance,Premium
AMZN,1059.54,100667,2023-04-08T18:52:48.796507,Tech,Premium
AMZN,1108.64,447571,2023-04-07T18:52:48.796510,Energy,Premium
AMZN,1152.78,943260,2023-04-06T18:52:48.796513,Energy,Premium
AMZN,1145.49,138892,2023-04-05T18:52:48.796516,Healthcare,Premium
AMZN,1108.45,986980,2023-04-04T18:52:48.796519,Tech,Premium
AMZN,1111.65,478235,2023-04-03T18:52:48.796522,Finance,Premium
AMZN,1167.13,859488,2023-04-02T18:52:48.796525,Energy,Premium
AMZN,1188.69,813905,2023-04-01T18:52:48.796528,Finance,Premium
AMZN,1147.85,897461,2023-03-31T18:52:48.796531,Energy,Premium
AMZN,1120.94,117626,2023-03-30T18:52:48.796534,Tech,Premium
AMZN,1151.14,499418,2023-03-29T18:52:48.796537,Tech,Premium
AMZN,1125.86,540781,2023-03-28T18:52:48.796540,Tech,Premium
AMZN,1131.46,845519,2023-03-27T18:52:48.796542,Tech,Premium
AMZN,1135.12,114488,2023-03-26T18:52:48.796545,Healthcare,Premium
AMZN,1180.8,614861,2023-03-25T18:52:48.796548,Tech,Premium
AMZN,1221.11,340390,2023-03-24T18:52:48.796551,Finance,Premium
AMZN,1174.8,728300,2023-03-23T18:52:48.796554,Energy,Premium
AMZN,1149.68,635391,2023-03-22T18:52:48.796557,Tech,Premium
AMZN,1095.63,265402,2023-03-21T18:52:48.796560,Tech,Premium
AMZN,1146.27,643247,2023-03-20T18:52:48.796563,Healthcare,Premium
AMZN,1127.23,729272,2023-03-19T18:52:48.796566,Finance,Premium
AMZN,1075.08,615848,2023-03-18T18:52:48.796569,Energy,Premium
AMZN,1122.59,13450,2023-03-17T18:52:48.796571,Healthcare,Premium
AMZN,1170.29,880992,2023-03-16T18:52:48.796574,Finance,Premium
AMZN,1154.4,506810,2023-03-15T18:52:48.796577,Healthcare,Premium
AMZN,1184.6,212405,2023-03-14T18:52:48.796580,Healthcare,Premium
AMZN,1172.48,687900,2023-03-13T18:52:48.796583,Tech,Premium
AMZN,1149.38,903259,2023-03-12T18:52:48.796586,Healthcare,Premium
AMZN,1110.22,356386,2023-03-11T18:52:48.796589,Tech,Premium
AMZN,1137.99,752115,2023-03-10T18:52:48.796592,Healthcare,Premium
AMZN,1193.76,179288,2023-03-09T18:52:48.796597,Tech,Premium
AMZN,1147.83,336579,2023-03-08T18:52:48.796600,Energy,Premium
AMZN,1123.09,964940,2023-03-07T18:52:48.796603,Energy,Premium
